,sum,store
172,364834455.08,691.0
173,595801091.45,692.0
174,212717327.79,700.0
175,470760116.89,704.0
176,173988204.92,706.0
177,441533387.89,709.0
178,495939702.35,710.0
179,360012767.33,712.0
180,231411334.77,715.0
181,628820030.6,718.0
182,177527944.46,722.0
183,187575563.27,724.0
184,113721566.83,728.0
185,494752621.06,734.0
186,351663342.87,740.0
187,605805040.49,745.0
188,645914945.77,746.0
189,196796593.52,748.0
190,138285059.37,763.0
191,384424952.64,764.0
192,612980928.72,766.0
193,186855072.35,769.0
194,253527555.23,770.0
195,173205503.69,775.0
196,140529831.64,781.0
197,482663835.23,784.0
198,347720751.19,787.0
199,272041067.16,788.0
200,214673301.36,790.0
201,159162138.35,793.0
202,532987767.63,796.0
203,102342372.87,799.0
204,267907196.43,800.0
205,384748582.06,802.0
206,436485811.47,805.0
207,168863886.26,808.0
208,148154125.37,814.0
209,458528871.87,820.0
210,176905806.96,823.0
211,315194736.58,824.0
212,354527524.41,830.0
213,224253706.95,832.0
214,189059200.41,838.0
215,312163804.53,841.0
216,579902558.38,842.0
217,640179971.24,847.0
218,186142126.26,848.0
219,319807665.49,850.0
220,214637673.06,854.0
221,310524403.06,856.0
222,517463685.41,859.0
223,123028612.97,862.0
224,182168258.68,865.0
225,581982695.69,868.0
226,295644509.02,871.0
227,165029544.91,872.0
228,114355834.31,874.0
229,498162110.75,880.0
230,635182203.58,883.0
231,207784788.11,898.0
232,270153724.11,901.0
233,108512277.32,904.0
234,152771969.49,907.0
235,97739295.25,914.0
236,625690368.32,916.0
237,367969528.03,919.0
238,107308662.34,922.0
239,404592349.64,925.0
240,622924455.6,926.0
241,555201531.72,928.0
242,183677112.06,932.0
243,150519556.84,934.0
244,166569523.6,938.0
245,525110434.25,940.0
246,288705998.65,946.0
247,390328198.56,949.0
248,100165266.97,955.0
249,329088238.86,956.0
250,560131830.09,958.0
251,353013294.22,968.0
252,207793545.63,973.0
253,99178258.78,976.0
254,247295997.76,979.0
255,121290077.17,982.0
256,193123684.1,985.0
257,348348531.13,988.0
258,421683984.74,998.0
259,62963621071.34,1002.0
260,1732138567.92,
